AverageFlow Volume Duration Outlet
71.22222222222223 641 10 washroomBasin
62.5 375 6 washroomBasin
53.92857142857143 755 15 washroomBasin
26.26315789473684 499 20 washroomBasin
34.0 714 22 washroomBasin
65.5 393 7 washroomBasin
76.05263157894737 1445 20 washroomBasin
35.861111111111114 1291 39 washroomBasin
47.39393939393939 1564 36 washroomBasin
35.13333333333333 1054 32 washroomBasin
35.333333333333336 212 6 washroomBasin
35.27272727272727 388 11 washroomBasin
60.23809523809525 1265 22 washroomBasin
37.02173913043478 1703 49 washroomBasin
34.37931034482759 997 30 washroomBasin
12.777777777777779 115 10 washroomBasin
62.14 3107 53 washroomBasin
58.38823529411765 4963 91 washroomBasin
14.428571428571427 101 7 washroomBasin
29.380952380952376 617 22 washroomBasin
46.66666666666666 1120 25 washroomBasin
40.3 806 21 washroomBasin
15.866666666666667 238 16 washroomBasin
15.555555555555555 420 29 washroomBasin
29.96969696969697 989 35 washroomBasin
61.0625 977 17 washroomBasin
24.777777777777782 223 9 washroomBasin
62.0232558139535 2667 46 washroomBasin
34.98717948717949 2729 83 washroomBasin
41.1764705882353 700 18 washroomBasin
45.5 273 7 washroomBasin
35.166666666666664 211 6 washroomBasin
33.64705882352941 572 18 washroomBasin
61.25 735 13 washroomBasin
44.91666666666666 539 13 washroomBasin
48.714285714285715 341 7 washroomBasin
31.8 318 10 washroomBasin
39.53846153846154 1542 41 washroomBasin
40.833333333333336 490 13 washroomBasin
39.46666666666667 1184 32 washroomBasin
42.92307692307692 1116 28 washroomBasin
33.642857142857146 471 15 washroomBasin
16.428571428571427 230 15 washroomBasin
30.186440677966104 1781 63 washroomBasin
61.87878787878788 2042 35 washroomBasin
54.32258064516129 1684 33 washroomBasin
46.235294117647065 786 17 washroomBasin
31.33333333333333 188 7 washroomBasin
60.384615384615394 785 14 washroomBasin
66.76666666666667 2003 36 washroomBasin
30.375 486 17 washroomBasin
8.833333333333334 53 7 washroomBasin
43.0625 689 17 washroomBasin
70.59722222222223 5083 77 washroomBasin
34.85185185185185 941 29 washroomBasin
28.66666666666667 172 7 washroomBasin
38.0 380 10 washroomBasin
58.61363636363637 2579 46 washroomBasin
34.93103448275862 1013 31 washroomBasin
40.47222222222222 1457 38 washroomBasin
69.33333333333333 2080 31 washroomBasin
12.5 175 15 washroomBasin
11.0 88 8 washroomBasin
27.984126984126984 1763 67 washroomBasin
46.33333333333334 973 23 washroomBasin
39.27272727272727 432 12 washroomBasin
33.0 528 17 washroomBasin
31.84615384615385 414 14 washroomBasin
25.615384615384613 333 13 washroomBasin
55.35 2214 43 washroomBasin
28.444444444444446 256 9 washroomBasin
53.3404255319149 5014 101 washroomBasin
32.71186440677966 1930 64 washroomBasin
64.0909090909091 2115 35 washroomBasin
45.1 451 10 washroomBasin
18.82857142857143 659 38 washroomBasin
33.650793650793645 2120 67 washroomBasin
31.285714285714285 876 29 washroomBasin
20.0 120 6 washroomBasin
44.22222222222222 398 9 washroomBasin
38.23529411764706 1300 36 washroomBasin
37.6875 603 24 washroomBasin
44.555555555555564 1203 29 washroomBasin
30.75 246 8 washroomBasin
72.08333333333333 865 13 washroomBasin
34.888888888888886 314 11 washroomBasin
40.53333333333333 1216 31 washroomBasin
42.66666666666666 256 7 washroomBasin
51.5625 825 17 washroomBasin
32.833333333333336 197 6 washroomBasin
60.59322033898305 3575 62 washroomBasin
26.951219512195124 2210 87 washroomBasin
34.76 869 27 washroomBasin
13.5625 434 34 washroomBasin
25.64705882352941 436 18 washroomBasin
20.222222222222218 364 19 washroomBasin
17.266666666666666 259 16 washroomBasin
18.722222222222218 337 19 washroomBasin
20.428571428571427 286 15 washroomBasin
41.92857142857143 1174 30 washroomBasin
17.389473684210525 1652 102 washroomBasin
40.285714285714285 564 15 washroomBasin
61.11764705882353 2078 36 washroomBasin
12.814814814814815 346 29 washroomBasin
29.875 239 8 washroomBasin
46.31578947368421 880 20 washroomBasin
57.07692307692307 742 14 washroomBasin
42.41666666666666 509 13 washroomBasin
55.69230769230769 724 14 washroomBasin
67.61538461538461 879 14 washroomBasin
86.08333333333331 1033 17 washroomBasin
90.23529411764706 1534 18 washroomBasin
47.48275862068966 1377 31 washroomBasin
53.34146341463415 4374 87 washroomBasin
27.03333333333333 811 31 washroomBasin
44.42372881355932 2621 62 washroomBasin
26.73076923076923 695 28 washroomBasin
14.6 146 10 washroomBasin
15.347826086956523 353 24 washroomBasin
26.685714285714287 934 37 washroomBasin
41.717948717948715 3254 83 washroomBasin
35.24324324324324 1304 39 washroomBasin
15.833333333333336 95 7 washroomBasin
17.294117647058822 294 19 washroomBasin
36.08 902 26 washroomBasin
17.944444444444443 323 19 washroomBasin
44.94666666666666 3371 80 washroomBasin
14.0 518 39 washroomBasin
32.846153846153854 427 14 washroomBasin
21.5 301 14 washroomBasin
19.41176470588235 330 18 washroomBasin
27.6 414 16 washroomBasin
18.615384615384613 242 14 washroomBasin
26.64705882352941 453 18 washroomBasin
17.266666666666666 259 16 washroomBasin
39.807692307692314 1035 27 washroomBasin
35.17142857142857 1231 37 washroomBasin
32.30769230769231 2520 83 washroomBasin
17.727272727272727 585 35 washroomBasin
21.875 175 9 washroomBasin
19.83333333333333 119 6 washroomBasin
32.3 323 10 washroomBasin
43.83333333333334 263 6 washroomBasin
14.428571428571427 101 8 washroomBasin
23.0 138 6 washroomBasin
32.166666666666664 579 19 washroomBasin
47.0 470 10 washroomBasin
28.074074074074073 758 29 washroomBasin
24.52 1839 82 washroomBasin
17.57894736842105 334 20 washroomBasin
28.375 454 18 washroomBasin
26.818181818181817 295 19 washroomBasin
60.846153846153854 2373 60 washroomBasin
19.384615384615387 756 43 washroomBasin
21.26865671641791 1425 73 washroomBasin
18.42105263157895 350 21 washroomBasin
34.10526315789474 648 21 washroomBasin
53.95454545454545 1187 24 washroomBasin
72.72727272727273 800 12 washroomBasin
18.7 374 22 washroomBasin
9.055555555555557 163 19 washroomBasin
17.11764705882353 291 19 washroomBasin
22.0625 353 18 washroomBasin
16.1 161 15 washroomBasin
49.5 396 8 washroomBasin
30.025641025641022 1171 42 washroomBasin
26.95454545454545 1779 73 washroomBasin
44.157894736842096 839 21 washroomBasin
14.076923076923075 366 29 washroomBasin
50.22222222222222 1808 39 washroomBasin
16.166666666666668 97 6 washroomBasin
25.0 150 7 washroomBasin
31.53333333333333 946 33 washroomBasin
18.25 292 18 washroomBasin
19.28 482 28 washroomBasin
29.0 290 20 washroomBasin
28.0 224 8 washroomBasin
34.487804878048784 1414 43 washroomBasin
24.64705882352941 419 18 washroomBasin
41.130434782608695 2838 73 washroomBasin
4.571428571428571 32 8 washroomBasin
4.181818181818182 46 11 washroomBasin
18.454545454545453 609 35 washroomBasin
16.714285714285715 117 8 washroomBasin
32.23529411764706 548 18 washroomBasin
28.76 719 27 washroomBasin
74.5 894 12 washroomBasin
57.730769230769226 1501 28 washroomBasin
32.57142857142857 228 7 washroomBasin
66.56756756756756 2463 39 washroomBasin
47.125 377 9 washroomBasin
75.0 450 7 washroomBasin
75.1 751 11 washroomBasin
13.333333333333336 80 6 washroomBasin
56.214285714285715 4722 91 washroomBasin
18.5 148 9 washroomBasin
49.17777777777778 2213 47 washroomBasin
10.964285714285712 307 30 washroomBasin
25.13888888888889 905 38 washroomBasin
50.264705882352935 1709 36 washroomBasin
12.571428571428573 88 7 washroomBasin
18.666666666666668 672 38 washroomBasin
15.72 393 27 washroomBasin
14.666666666666664 88 6 washroomBasin
15.5 93 7 washroomBasin
28.5 456 17 washroomBasin
37.2 558 15 washroomBasin
33.846153846153854 440 14 washroomBasin
43.310810810810814 3205 78 washroomBasin
19.0 342 19 washroomBasin
59.45454545454545 1308 24 washroomBasin
65.73333333333333 1972 32 washroomBasin
38.5531914893617 3624 101 washroomBasin
26.517241379310345 769 31 washroomBasin
21.03030303030303 694 35 washroomBasin
14.888888888888891 134 9 washroomBasin
19.571428571428573 137 8 washroomBasin
24.944444444444446 449 19 washroomBasin
27.5 495 19 washroomBasin
42.62162162162162 1577 40 washroomBasin
26.0 156 6 washroomBasin
14.6 219 16 washroomBasin
38.57142857142857 270 7 washroomBasin
30.378378378378375 1124 41 washroomBasin
18.526315789473685 1408 83 washroomBasin
18.59375 595 34 washroomBasin
15.5 93 7 washroomBasin
21.83333333333333 131 7 washroomBasin
57.4 574 11 washroomBasin
41.625 333 8 washroomBasin
19.0 152 9 washroomBasin
33.76470588235294 574 18 washroomBasin
52.38095238095239 1100 23 washroomBasin
33.12903225806452 1027 33 washroomBasin
21.34285714285714 747 37 washroomBasin
46.6 1631 38 washroomBasin
41.33898305084746 2439 63 washroomBasin
24.4 366 16 washroomBasin
17.285714285714285 121 8 washroomBasin
14.565217391304348 335 24 washroomBasin
19.33333333333333 232 13 washroomBasin
21.575757575757574 712 36 washroomBasin
26.15584415584416 2014 82 washroomBasin
29.461538461538463 766 28 washroomBasin
36.0 360 11 washroomBasin
16.533333333333335 248 17 washroomBasin
30.35135135135135 1123 40 washroomBasin
15.272727272727273 336 24 washroomBasin
37.03125 1185 34 washroomBasin
30.75 861 30 washroomBasin
19.857142857142858 278 15 washroomBasin
16.5 99 10 washroomBasin
13.541666666666664 325 26 washroomBasin
26.83636363636364 1476 61 washroomBasin
20.416666666666668 490 26 washroomBasin
49.125 393 8 washroomBasin
16.333333333333332 147 10 washroomBasin
36.6875 587 17 washroomBasin
77.2 2316 33 washroomBasin
32.625 261 9 washroomBasin
37.925925925925924 1024 29 washroomBasin
24.95833333333333 599 28 washroomBasin
14.9 298 22 washroomBasin
27.774193548387093 861 36 washroomBasin
27.74647887323944 1970 79 washroomBasin
59.97916666666666 2879 51 washroomBasin
21.057142857142857 737 37 washroomBasin
14.944444444444445 269 19 washroomBasin
14.642857142857142 205 15 washroomBasin
18.384615384615387 478 30 washroomBasin
31.010526315789477 2946 102 washroomBasin
33.653846153846146 875 27 washroomBasin
15.777777777777779 142 10 washroomBasin
21.33333333333333 256 13 washroomBasin
35.70588235294117 1214 37 washroomBasin
53.53846153846154 1392 27 washroomBasin
26.1 261 11 washroomBasin
28.73684210526316 546 20 washroomBasin
19.5 312 17 washroomBasin
15.916666666666664 191 13 washroomBasin
16.714285714285715 117 7 washroomBasin
28.5 798 30 washroomBasin
27.122222222222227 2441 96 washroomBasin
18.26923076923077 475 28 washroomBasin
29.8 298 11 washroomBasin
26.65 533 22 washroomBasin
28.35 1701 63 washroomBasin
28.625 458 17 washroomBasin
61.828571428571436 2164 40 washroomBasin
50.0 1850 41 washroomBasin
17.655172413793107 512 31 washroomBasin
14.0 84 6 washroomBasin
12.857142857142858 270 23 washroomBasin
35.558441558441565 2738 82 washroomBasin
37.93103448275862 1100 31 washroomBasin
33.92307692307692 441 14 washroomBasin
19.321428571428573 541 29 washroomBasin
57.66666666666666 865 16 washroomBasin
28.259259259259263 763 28 washroomBasin
38.57142857142857 540 15 washroomBasin
27.6875 443 17 washroomBasin
18.473684210526315 702 41 washroomBasin
47.57692307692307 1237 28 washroomBasin
83.6206896551724 2425 31 washroomBasin
24.16393442622951 1474 66 washroomBasin
30.0 1740 62 washroomBasin
30.578947368421048 581 20 washroomBasin
31.818181818181817 350 12 washroomBasin
35.18181818181818 387 11 washroomBasin
17.684210526315788 672 43 washroomBasin
26.04545454545455 573 23 washroomBasin
27.5 165 7 washroomBasin
28.42857142857143 199 7 washroomBasin
27.2 272 11 washroomBasin
39.36363636363637 433 11 washroomBasin
20.666666666666668 124 6 washroomBasin
20.06451612903226 622 33 washroomBasin
44.33333333333334 665 17 washroomBasin
49.07142857142857 687 18 washroomBasin
33.78409090909091 2973 93 washroomBasin
28.33333333333333 170 6 washroomBasin
18.47058823529412 314 18 washroomBasin
14.0 84 6 washroomBasin
30.0 240 12 washroomBasin
29.4375 471 20 washroomBasin
13.166666666666664 79 6 washroomBasin
18.5188679245283 1963 115 washroomBasin
19.428571428571427 544 30 washroomBasin
17.571428571428573 246 18 washroomBasin
26.857142857142854 188 7 washroomBasin
59.88888888888889 539 10 washroomBasin
57.07142857142857 1598 30 washroomBasin
36.833333333333336 221 6 washroomBasin
39.42307692307692 1025 28 washroomBasin
66.33333333333333 3980 67 washroomBasin
17.227272727272727 379 24 washroomBasin
39.333333333333336 236 7 washroomBasin
31.13333333333333 934 33 washroomBasin
71.36363636363636 785 11 washroomBasin
22.228571428571424 778 42 washroomBasin
51.77777777777778 932 19 washroomBasin
25.26315789473684 480 21 washroomBasin
59.41666666666666 713 13 washroomBasin
37.611111111111114 1354 41 washroomBasin
54.523809523809526 3435 67 washroomBasin
39.107142857142854 1095 29 washroomBasin
14.285714285714285 100 7 washroomBasin
55.85714285714285 3128 60 washroomBasin
68.25714285714285 2389 40 washroomBasin
28.5 513 19 washroomBasin
29.25 468 19 washroomBasin
74.05555555555556 3999 58 washroomBasin
37.6 376 10 washroomBasin
32.766666666666666 983 31 washroomBasin
87.58823529411767 1489 18 washroomBasin
67.9090909090909 747 12 washroomBasin
58.9 589 10 washroomBasin
57.444444444444436 1034 21 washroomBasin
13.6 204 16 washroomBasin
14.46875 463 34 washroomBasin
20.046511627906977 1724 92 washroomBasin
33.75 810 25 washroomBasin
42.75757575757576 1411 35 washroomBasin
16.375 131 8 washroomBasin
19.8125 317 17 washroomBasin
53.67647058823529 1825 36 washroomBasin
60.153846153846146 782 14 washroomBasin
51.111111111111114 460 10 washroomBasin
19.0 342 19 washroomBasin
18.666666666666668 224 13 washroomBasin
14.125 226 16 washroomBasin
26.41304347826087 2430 98 washroomBasin
39.230769230769226 510 14 washroomBasin
52.86666666666667 793 16 washroomBasin
53.164179104477604 3562 71 washroomBasin
47.28571428571429 331 8 washroomBasin
29.68292682926829 1217 43 washroomBasin
13.333333333333336 80 7 washroomBasin
31.538461538461537 410 14 washroomBasin
20.21875 647 34 washroomBasin
29.79310344827586 864 31 washroomBasin
31.04761904761905 652 22 washroomBasin
61.625 493 16 washroomBasin
32.583333333333336 782 25 washroomBasin
62.31034482758621 3614 62 washroomBasin
63.43103448275862 3679 62 washroomBasin
15.571428571428573 109 7 washroomBasin
23.57142857142857 660 29 washroomBasin
18.285714285714285 256 15 washroomBasin
29.0 174 7 washroomBasin
32.57142857142857 228 8 washroomBasin
28.03448275862069 813 31 washroomBasin
52.6 526 21 washroomBasin
10.952380952380953 230 22 washroomBasin
9.538461538461537 248 28 washroomBasin
18.43478260869565 424 24 washroomBasin
18.21311475409836 1111 65 washroomBasin
72.23529411764707 1228 18 washroomBasin
17.96 449 26 washroomBasin
17.88888888888889 322 19 washroomBasin
25.5625 409 17 washroomBasin
23.548387096774192 730 33 washroomBasin
29.185714285714287 2043 74 washroomBasin
37.333333333333336 1008 28 washroomBasin
31.363636363636363 1035 36 washroomBasin
26.0 338 14 washroomBasin
32.47058823529412 552 18 washroomBasin
30.4 304 11 washroomBasin
42.78947368421053 813 20 washroomBasin
34.457142857142856 1206 37 washroomBasin
28.57142857142857 400 15 washroomBasin
31.92857142857143 894 30 washroomBasin
59.82222222222222 2692 48 washroomBasin
31.0 775 26 washroomBasin
42.70491803278689 2605 65 washroomBasin
34.26086956521739 788 24 washroomBasin
37.89655172413793 1099 30 washroomBasin
82.15 3286 42 washroomBasin
36.214285714285715 507 14 washroomBasin
35.444444444444436 319 10 washroomBasin
19.33333333333333 580 31 washroomBasin
46.28571428571429 648 17 washroomBasin
30.923076923076927 402 14 washroomBasin
18.170212765957448 854 50 washroomBasin
31.671641791044774 2122 71 washroomBasin
37.70454545454545 1659 46 washroomBasin
53.56 1339 26 washroomBasin
49.72727272727273 547 12 washroomBasin
32.27777777777778 581 19 washroomBasin
17.166666666666668 103 6 washroomBasin
16.3125 261 16 washroomBasin
75.0 6000 85 washroomBasin
33.8 338 11 washroomBasin
27.33333333333333 902 37 washroomBasin
17.38095238095238 365 22 washroomBasin
17.38888888888889 313 19 washroomBasin
48.07692307692307 625 14 washroomBasin
16.8 504 32 washroomBasin
18.0 252 15 washroomBasin
29.235294117647058 497 18 washroomBasin
24.0 288 13 washroomBasin
25.181818181818183 277 12 washroomBasin
19.8 297 16 washroomBasin
14.142857142857142 99 7 washroomBasin
54.56521739130435 1255 24 washroomBasin
16.285714285714285 228 14 washroomBasin
27.0 432 17 washroomBasin
50.53333333333333 758 16 washroomBasin
43.72727272727273 2886 71 washroomBasin
16.70967741935484 518 33 washroomBasin
16.333333333333332 98 7 washroomBasin
19.055555555555557 343 19 washroomBasin
63.125 1515 26 washroomBasin
47.09090909090909 1036 23 washroomBasin
20.76 1038 53 washroomBasin
25.642857142857146 359 15 washroomBasin
35.833333333333336 1505 44 washroomBasin
36.0 216 6 washroomBasin
15.142857142857142 106 8 washroomBasin
8.275862068965518 240 30 washroomBasin
32.76712328767123 2392 77 washroomBasin
16.8125 538 34 washroomBasin
11.666666666666664 70 6 washroomBasin
24.461538461538463 318 14 washroomBasin
67.13725490196079 3424 54 washroomBasin
46.88888888888889 422 11 washroomBasin
16.857142857142858 236 14 washroomBasin
87.0 1914 24 washroomBasin
11.901960784313724 607 55 washroomBasin
16.647058823529413 283 20 washroomBasin
13.5 81 11 washroomBasin
18.29032258064516 567 33 washroomBasin
27.46236559139785 2554 100 washroomBasin
12.916666666666664 155 12 washroomBasin
26.125 1672 68 washroomBasin
18.34285714285714 642 37 washroomBasin
14.125 226 17 washroomBasin
13.166666666666664 79 6 washroomBasin
36.639534883720934 3151 92 washroomBasin
39.46153846153846 1539 41 washroomBasin
18.620689655172416 540 31 washroomBasin
31.9375 1022 34 washroomBasin
28.5 399 15 washroomBasin
16.23076923076923 211 14 washroomBasin
15.183673469387756 744 52 washroomBasin
79.88235294117645 2716 39 washroomBasin
31.0 1116 39 washroomBasin
58.88888888888889 2120 38 washroomBasin
60.26086956521739 1386 25 washroomBasin
28.555555555555557 1028 40 washroomBasin
43.59375 1395 34 washroomBasin
22.931818181818183 1009 46 washroomBasin
12.833333333333336 77 7 washroomBasin
11.36842105263158 216 20 washroomBasin
19.555555555555557 352 19 washroomBasin
50.842105263157904 1932 40 washroomBasin
29.211111111111112 2629 101 washroomBasin
14.142857142857142 495 38 washroomBasin
26.724137931034484 775 32 washroomBasin
49.8 747 16 washroomBasin
32.42857142857143 227 8 washroomBasin
46.769230769230774 608 14 washroomBasin
21.157894736842106 804 41 washroomBasin
36.69047619047619 3082 89 washroomBasin
39.41666666666666 473 13 washroomBasin
28.8 1008 37 washroomBasin
29.214285714285715 409 15 washroomBasin
52.058823529411775 885 18 washroomBasin
66.06557377049181 4030 65 washroomBasin
24.42857142857143 342 15 washroomBasin
33.61904761904762 706 22 washroomBasin
35.41860465116279 1523 46 washroomBasin
11.166666666666664 67 6 washroomBasin
24.357142857142854 341 15 washroomBasin
47.0 1551 35 washroomBasin
26.869565217391305 618 25 washroomBasin
28.03030303030303 925 35 washroomBasin
30.421052631578952 2312 82 washroomBasin
28.029411764705888 953 37 washroomBasin
30.57142857142857 214 8 washroomBasin
29.466666666666665 442 17 washroomBasin
77.8888888888889 701 9 washroomBasin
28.2 141 5 washroomBasin
47.25 378 9 washroomBasin
41.230769230769226 536 14 washroomBasin
69.16666666666667 415 7 washroomBasin
79.375 635 9 washroomBasin
35.666666666666664 321 9 washroomBasin
80.5 805 11 washroomBasin
47.625 381 8 washroomBasin
56.25 450 11 washroomBasin
58.3125 933 17 washroomBasin
51.64285714285714 723 15 washroomBasin
55.27272727272727 1824 35 washroomBasin
15.728813559322035 928 67 washroomBasin
38.16666666666666 229 7 washroomBasin
84.875 679 9 washroomBasin
20.285714285714285 142 7 washroomBasin
37.470588235294116 637 19 washroomBasin
39.728 4966 141 washroomBasin
33.395348837209305 2872 91 washroomBasin
18.03125 577 34 washroomBasin
14.866666666666667 446 32 washroomBasin
41.230769230769226 536 14 washroomBasin
52.84705882352941 4492 91 washroomBasin
46.50980392156863 2372 54 washroomBasin
28.45833333333333 683 27 washroomBasin
39.0 351 10 washroomBasin
17.11764705882353 291 18 washroomBasin
25.31395348837209 2177 91 washroomBasin
12.028571428571427 421 38 washroomBasin
30.222222222222218 1088 41 washroomBasin
39.8 597 16 washroomBasin
16.666666666666668 250 16 washroomBasin
46.0 322 8 washroomBasin
59.25 474 9 washroomBasin
40.125 321 8 washroomBasin
22.05405405405405 816 40 washroomBasin
35.44578313253012 2942 88 washroomBasin
36.76744186046512 1581 45 washroomBasin
63.55072463768116 4385 76 washroomBasin
36.60606060606061 1208 36 washroomBasin
17.0 187 12 washroomBasin
30.0 540 19 washroomBasin
62.45 3747 74 washroomBasin
19.7 591 32 washroomBasin
36.214285714285715 1014 30 washroomBasin
37.357142857142854 523 15 washroomBasin
34.1578947368421 1298 41 washroomBasin
35.166666666666664 211 6 washroomBasin
32.94444444444444 593 20 washroomBasin
48.86666666666667 733 19 washroomBasin
30.42857142857143 426 15 washroomBasin
34.0 510 20 washroomBasin
30.181818181818183 664 23 washroomBasin
52.965116279069775 4555 92 washroomBasin
16.09375 515 34 washroomBasin
37.142857142857146 1040 30 washroomBasin
19.0 418 23 washroomBasin
27.91666666666667 670 25 washroomBasin
49.18181818181818 1082 23 washroomBasin
89.71875 2871 34 washroomBasin
25.33333333333333 456 19 washroomBasin
33.285714285714285 699 22 washroomBasin
36.0 828 25 washroomBasin
28.684210526315788 545 22 washroomBasin
39.13333333333333 587 16 washroomBasin
13.722222222222221 247 23 washroomBasin
30.72727272727273 338 11 washroomBasin
25.52631578947368 485 20 washroomBasin
18.53846153846154 241 13 washroomBasin
35.46666666666667 532 16 washroomBasin
32.6875 523 20 washroomBasin
28.6 715 27 washroomBasin
46.8 468 11 washroomBasin
36.888888888888886 332 13 washroomBasin
45.555555555555564 410 13 washroomBasin
79.32142857142857 4442 62 washroomBasin
54.95833333333334 2638 51 washroomBasin
29.357142857142854 411 15 washroomBasin
56.70103092783504 5500 103 washroomBasin
32.72 818 26 washroomBasin
32.384615384615394 421 14 washroomBasin
48.47368421052632 921 20 washroomBasin
31.363636363636363 345 11 washroomBasin
20.0 320 17 washroomBasin
27.357142857142854 383 15 washroomBasin
4.615384615384615 60 14 washroomBasin
12.952380952380953 544 44 washroomBasin
16.1 161 10 washroomBasin
13.842105263157894 263 20 washroomBasin
47.94736842105264 1822 40 washroomBasin
17.566666666666666 527 32 washroomBasin
54.33333333333334 489 12 washroomBasin
25.63636363636364 282 11 washroomBasin
8.125 130 17 washroomBasin
65.0 390 6 washroomBasin
20.59090909090909 453 24 washroomBasin
30.16666666666667 181 6 washroomBasin
62.342105263157904 2369 44 washroomBasin
34.03846153846154 885 28 washroomBasin
36.162162162162154 1338 39 washroomBasin
52.596330275229356 5733 115 washroomBasin
63.806451612903224 3956 68 washroomBasin
25.79166666666667 619 26 washroomBasin
16.27777777777778 586 42 washroomBasin
21.8125 349 17 washroomBasin
26.272727272727273 289 15 washroomBasin
17.142857142857142 360 22 washroomBasin
18.285714285714285 256 14 washroomBasin
19.071428571428573 267 14 washroomBasin
13.785714285714285 193 15 washroomBasin
51.74358974358975 4036 83 washroomBasin
22.16666666666667 133 7 washroomBasin
26.257142857142853 1838 74 washroomBasin
43.4 1302 32 washroomBasin
44.72222222222222 1610 39 washroomBasin
20.65217391304348 475 24 washroomBasin
80.05882352941177 4083 55 washroomBasin
21.384615384615387 278 14 washroomBasin
29.444444444444446 530 19 washroomBasin
26.16666666666667 157 7 washroomBasin
36.197802197802204 3294 97 washroomBasin
63.90217391304348 5879 98 washroomBasin
17.833333333333332 214 13 washroomBasin
24.16666666666667 145 7 washroomBasin
66.74358974358975 5206 83 washroomBasin
28.777777777777782 1295 47 washroomBasin
24.16666666666667 145 7 washroomBasin
19.04 476 26 washroomBasin
16.0 384 26 washroomBasin
16.0 96 6 washroomBasin
19.176470588235293 326 18 washroomBasin
32.0 1088 36 washroomBasin
16.529411764705884 281 18 washroomBasin
54.90909090909091 1208 24 washroomBasin
19.96385542168675 1657 88 washroomBasin
20.71794871794872 808 41 washroomBasin
18.952380952380953 398 22 washroomBasin
20.11111111111111 181 9 washroomBasin
20.047619047619047 421 23 washroomBasin
33.06060606060606 1091 36 washroomBasin
21.105263157894736 401 20 washroomBasin
13.12280701754386 748 60 washroomBasin
36.04938271604939 2920 85 washroomBasin
20.037037037037038 541 28 washroomBasin
53.66666666666666 322 7 washroomBasin
52.75 422 9 washroomBasin
13.571428571428573 285 25 washroomBasin
41.75409836065574 2547 65 washroomBasin
68.5 3562 55 washroomBasin
15.058823529411766 256 19 washroomBasin
19.285714285714285 270 15 washroomBasin
14.36842105263158 273 21 washroomBasin
20.48192771084337 1700 89 washroomBasin
63.77777777777778 3444 57 washroomBasin
16.125 258 20 washroomBasin
35.0 2835 85 washroomBasin
59.03333333333333 1771 32 washroomBasin
11.833333333333336 71 6 washroomBasin
34.769230769230774 452 15 washroomBasin
21.272727272727273 468 26 washroomBasin
15.0 375 27 washroomBasin
56.28125 1801 34 washroomBasin
16.833333333333332 101 6 washroomBasin
17.058823529411768 290 18 washroomBasin
44.75 358 9 washroomBasin
32.906666666666666 2468 79 washroomBasin
21.677419354838705 672 32 washroomBasin
25.464285714285715 713 29 washroomBasin
33.755102040816325 1654 52 washroomBasin
18.2 273 15 washroomBasin
15.0 210 20 washroomBasin
16.857142857142858 118 8 washroomBasin
52.68 1317 27 washroomBasin
18.30769230769231 238 14 washroomBasin
50.60869565217392 2328 50 washroomBasin
35.375 566 17 washroomBasin
42.054054054054056 1556 40 washroomBasin
38.195121951219505 1566 44 washroomBasin
40.73913043478261 2811 73 washroomBasin
17.94736842105263 341 20 washroomBasin
51.24324324324325 1896 39 washroomBasin
19.733333333333334 592 32 washroomBasin
25.53333333333333 383 16 washroomBasin
14.214285714285715 199 15 washroomBasin
26.375 422 18 washroomBasin
31.0 217 8 washroomBasin
16.03488372093023 1379 91 washroomBasin
60.42105263157895 1148 21 washroomBasin
13.1 131 10 washroomBasin
66.23076923076923 861 14 washroomBasin
28.296296296296298 1528 58 washroomBasin
35.0 910 27 washroomBasin
21.225 849 42 washroomBasin
51.57692307692307 1341 28 washroomBasin
28.91666666666667 347 13 washroomBasin
26.66666666666667 320 13 washroomBasin
27.75 333 12 washroomBasin
36.785714285714285 515 15 washroomBasin
60.33333333333334 362 6 washroomBasin
22.222222222222218 400 19 washroomBasin
12.142857142857142 170 15 washroomBasin
67.5813953488372 2906 46 washroomBasin
39.66666666666666 238 6 washroomBasin
23.08108108108108 854 39 washroomBasin
15.166666666666664 364 26 washroomBasin
14.682539682539682 925 67 washroomBasin
16.391304347826086 377 29 washroomBasin
33.025 1321 47 washroomBasin
16.0 208 14 washroomBasin
51.66666666666666 310 7 washroomBasin
15.55 311 21 washroomBasin
29.32727272727273 1613 58 washroomBasin
13.5 81 7 washroomBasin
70.17647058823529 1193 19 washroomBasin
34.857142857142854 732 22 washroomBasin
36.753846153846155 4778 138 washroomBasin
14.947368421052632 284 20 washroomBasin
30.32978723404255 2851 103 washroomBasin
10.333333333333334 62 6 washroomBasin
28.33333333333333 170 6 washroomBasin
30.952380952380953 650 22 washroomBasin
50.36363636363637 2216 46 washroomBasin
15.28 382 27 washroomBasin
17.0 272 17 washroomBasin
52.6 6049 121 washroomBasin
14.644444444444444 659 50 washroomBasin
29.285714285714285 205 8 washroomBasin
36.16666666666666 651 19 washroomBasin
27.470588235294123 467 20 washroomBasin
18.571428571428573 260 14 washroomBasin
35.8125 573 17 washroomBasin
70.66666666666667 424 6 washroomBasin
31.62857142857143 1107 37 washroomBasin
14.75 118 8 washroomBasin
31.38888888888889 1695 57 washroomBasin
26.76923076923077 348 13 washroomBasin
28.363636363636363 312 12 washroomBasin
24.73333333333333 371 16 washroomBasin
29.235294117647058 497 18 washroomBasin
57.90909090909091 637 11 washroomBasin
16.680555555555557 1201 76 washroomBasin
88.81818181818181 977 12 washroomBasin
